478,419,509,359.55,0.74,0,0,0,0,0,0,0,1,0,0
477,419,508,359.34,0.95,0,0,0,0,0,0,0,1,0,0
477,419,508,359.72,0.22,0,0,0,0,0,0,0,1,0,0
477,419,508,359.67,0.57,0,0,0,0,0,0,0,1,0,0
478,418,509,359.68,0.59,0,0,0,0,0,0,0,1,0,0
477,418,508,359.68,0.26,0,0,0,0,0,0,0,1,0,0
478,418,507,359.66,359.82,0,0,0,0,0,0,0,1,0,0
453,418,489,358.56,359.36,0,0,0,0,0,0,1,0,0,0
454,418,491,358.21,358.75,0,0,0,0,0,0,1,0,0,0
454,418,490,357.88,358.1,0,0,0,0,0,0,1,0,0,0
454,418,491,357.55,357.64,0,0,0,0,0,0,1,0,0,0
454,417,491,357.22,357.27,0,0,0,0,0,0,1,0,0,0
454,417,491,357.04,356.86,0,0,0,0,0,0,1,0,0,0
455,417,491,356.74,356.6,0,0,0,0,0,0,1,0,0,0
454,417,491,356.49,356.4,0,0,0,0,0,0,1,0,0,0
454,417,491,356.26,356.09,0,0,0,0,0,0,1,0,0,0
455,417,491,356.06,355.54,0,0,0,0,0,0,1,0,0,0
455,416,492,355.95,354.89,0,0,0,0,0,0,1,0,0,0
454,411,490,355.77,354.49,0,0,0,0,0,0,1,0,0,0
455,414,491,355.54,354.1,0,0,0,0,0,0,1,0,0,0
453,413,491,355.38,353.6,0,0,0,0,0,0,1,0,0,0
453,413,492,355.09,353.13,0,0,0,0,0,0,1,0,0,0
453,412,491,354.86,352.81,0,0,0,0,0,0,1,0,0,0
453,412,492,354.65,352.4,0,0,0,0,0,0,1,0,0,0
454,412,491,354.44,352.05,0,0,0,0,0,0,1,0,0,0
454,412,492,354.36,351.61,0,0,0,0,0,0,1,0,0,0
453,411,492,354.09,351.15,0,0,0,0,0,0,1,0,0,0
452,410,492,354.03,350.83,0,0,0,0,0,0,1,0,0,0
454,407,492,353.86,350.49,0,0,0,0,0,0,1,0,0,0
453,438,491,353.69,350.27,0,0,0,0,0,0,1,0,0,0
453,439,491,353.57,350.26,0,0,0,0,0,0,1,0,0,0
454,439,491,353.4,350.09,0,0,0,0,0,0,1,0,0,0
420,404,434,0.26,1.05,0,0,0,0,0,1,0,0,0,0
420,404,434,0.01,0.6,0,0,0,0,0,1,0,0,0,0
420,404,433,359.83,0.23,0,0,0,0,0,1,0,0,0,0
420,404,434,359.71,359.85,0,0,0,0,0,1,0,0,0,0
420,404,434,359.67,359.33,0,0,0,0,0,1,0,0,0,0
420,404,434,359.43,358.95,0,0,0,0,0,1,0,0,0,0
420,404,434,359.28,358.54,0,0,0,0,0,1,0,0,0,0
421,404,434,359.12,358.17,0,0,0,0,0,1,0,0,0,0
419,404,433,358.94,357.85,0,0,0,0,0,1,0,0,0,0
421,404,434,358.79,357.35,0,0,0,0,0,1,0,0,0,0
420,404,434,358.62,356.87,0,0,0,0,0,1,0,0,0,0
420,404,433,358.57,356.49,0,0,0,0,0,1,0,0,0,0
421,404,434,358.37,356.21,0,0,0,0,0,1,0,0,0,0
420,404,433,358.25,355.92,0,0,0,0,0,1,0,0,0,0
421,404,433,358.08,355.52,0,0,0,0,0,1,0,0,0,0
421,404,434,357.9,355.16,0,0,0,0,0,1,0,0,0,0
421,404,434,357.82,354.73,0,0,0,0,0,1,0,0,0,0
421,404,434,357.65,354.54,0,0,0,0,0,1,0,0,0,0
420,404,434,357.54,354.09,0,0,0,0,0,1,0,0,0,0
420,404,434,357.48,353.9,0,0,0,0,0,1,0,0,0,0
421,404,435,357.35,353.71,0,0,0,0,0,1,0,0,0,0
420,405,433,357.31,353.36,0,0,0,0,0,1,0,0,0,0
421,404,434,357.13,353.1,0,0,0,0,0,1,0,0,0,0
421,405,435,357.11,352.94,0,0,0,0,0,1,0,0,0,0
421,404,434,357.01,352.74,0,0,0,0,0,1,0,0,0,0
447,403,504,1.3,359.85,0,0,0,0,1,0,0,0,0,0
448,403,503,1.68,359.28,0,0,0,0,1,0,0,0,0,0
447,403,503,2.09,358.75,0,0,0,0,1,0,0,0,0,0
448,404,504,2.65,358.15,0,0,0,0,1,0,0,0,0,0
447,403,504,3.17,357.55,0,0,0,0,1,0,0,0,0,0
447,403,504,3.71,356.85,0,0,0,0,1,0,0,0,0,0
447,403,504,4.4,356.11,0,0,0,0,1,0,0,0,0,0
448,403,503,4.96,355.24,0,0,0,0,1,0,0,0,0,0
448,404,504,5.58,354.4,0,0,0,0,1,0,0,0,0,0
448,404,504,6.36,353.49,0,0,0,0,1,0,0,0,0,0
447,404,504,7.13,352.4,0,0,0,0,1,0,0,0,0,0
448,403,503,7.89,351.4,0,0,0,0,1,0,0,0,0,0
448,404,503,8.73,350.17,0,0,0,0,1,0,0,0,0,0
448,403,504,9.59,348.95,0,0,0,0,1,0,0,0,0,0
448,404,504,10.53,347.56,0,0,0,0,1,0,0,0,0,0
448,404,504,11.58,346.08,0,0,0,0,1,0,0,0,0,0
447,404,503,12.66,344.45,0,0,0,0,1,0,0,0,0,0
448,403,504,13.85,342.81,0,0,0,0,1,0,0,0,0,0
448,404,504,15.08,341.11,0,0,0,0,1,0,0,0,0,0
447,404,503,16.34,339.32,0,0,0,0,1,0,0,0,0,0
448,404,503,17.69,337.23,0,0,0,0,1,0,0,0,0,0
448,404,504,19.01,334.99,0,0,0,0,1,0,0,0,0,0
448,404,503,20.37,332.6,0,0,0,0,1,0,0,0,0,0
449,404,504,21.78,330.1,0,0,0,0,1,0,0,0,0,0
449,404,503,23.31,327.37,0,0,0,0,1,0,0,0,0,0
435,515,433,359.09,0.13,0,0,0,1,0,0,0,0,0,0
434,515,432,359.55,358.94,0,0,0,1,0,0,0,0,0,0
435,514,433,0.02,357.65,0,0,0,1,0,0,0,0,0,0
434,515,432,0.48,356.4,0,0,0,1,0,0,0,0,0,0
434,514,432,1.09,355,0,0,0,1,0,0,0,0,0,0
434,515,433,1.62,353.5,0,0,0,1,0,0,0,0,0,0
435,514,432,2.29,351.95,0,0,0,1,0,0,0,0,0,0
434,515,432,2.87,350.34,0,0,0,1,0,0,0,0,0,0
434,514,431,3.61,348.46,0,0,0,1,0,0,0,0,0,0
435,515,431,4.47,346.49,0,0,0,1,0,0,0,0,0,0
435,515,432,5.38,344.37,0,0,0,1,0,0,0,0,0,0
434,515,432,6.26,342.18,0,0,0,1,0,0,0,0,0,0
435,514,432,7.09,339.98,0,0,0,1,0,0,0,0,0,0
434,514,433,8.13,337.56,0,0,0,1,0,0,0,0,0,0
435,515,432,8.98,335.01,0,0,0,1,0,0,0,0,0,0
434,514,432,10.02,332.21,0,0,0,1,0,0,0,0,0,0
434,514,432,11.02,329.43,0,0,0,1,0,0,0,0,0,0
435,514,431,12.1,326.31,0,0,0,1,0,0,0,0,0,0
434,514,433,13.23,323,0,0,0,1,0,0,0,0,0,0
435,515,432,14.33,319.48,0,0,0,1,0,0,0,0,0,0
435,515,432,15.4,315.81,0,0,0,1,0,0,0,0,0,0
435,514,432,16.39,312.04,0,0,0,1,0,0,0,0,0,0
434,515,432,17.36,308.15,0,0,0,1,0,0,0,0,0,0
435,515,432,18.28,303.93,0,0,0,1,0,0,0,0,0,0
435,514,432,19.09,299.56,0,0,0,1,0,0,0,0,0,0
415,365,495,0.26,0.4,0,0,1,0,0,0,0,0,0,0
416,365,494,0.71,359.77,0,0,1,0,0,0,0,0,0,0
417,365,495,1.07,359.25,0,0,1,0,0,0,0,0,0,0
417,365,494,1.62,358.51,0,0,1,0,0,0,0,0,0,0
417,365,495,2.02,357.71,0,0,1,0,0,0,0,0,0,0
417,365,494,2.61,356.85,0,0,1,0,0,0,0,0,0,0
418,365,495,3.12,355.88,0,0,1,0,0,0,0,0,0,0
418,366,495,3.72,354.96,0,0,1,0,0,0,0,0,0,0
420,366,494,4.43,353.95,0,0,1,0,0,0,0,0,0,0
420,366,494,5.14,352.87,0,0,1,0,0,0,0,0,0,0
421,366,494,5.96,351.79,0,0,1,0,0,0,0,0,0,0
421,366,494,6.67,350.59,0,0,1,0,0,0,0,0,0,0
421,366,495,7.5,349.15,0,0,1,0,0,0,0,0,0,0
422,367,495,8.4,347.82,0,0,1,0,0,0,0,0,0,0
421,366,495,9.38,346.4,0,0,1,0,0,0,0,0,0,0
422,367,495,10.44,344.86,0,0,1,0,0,0,0,0,0,0
422,367,494,11.56,343.11,0,0,1,0,0,0,0,0,0,0
422,366,495,12.7,341.24,0,0,1,0,0,0,0,0,0,0
422,367,494,13.93,339.25,0,0,1,0,0,0,0,0,0,0
424,367,494,15.17,337.11,0,0,1,0,0,0,0,0,0,0
423,367,495,16.58,334.86,0,0,1,0,0,0,0,0,0,0
424,367,495,17.94,332.44,0,0,1,0,0,0,0,0,0,0
424,367,494,19.41,329.97,0,0,1,0,0,0,0,0,0,0
424,367,495,20.92,327.26,0,0,1,0,0,0,0,0,0,0
424,367,494,22.44,324.31,0,0,1,0,0,0,0,0,0,0
436,383,498,0.9,356.85,0,1,0,0,0,0,0,0,0,0
436,383,498,1.35,353.62,0,1,0,0,0,0,0,0,0,0
436,383,497,1.83,350.51,0,1,0,0,0,0,0,0,0,0
436,383,497,2.41,347.11,0,1,0,0,0,0,0,0,0,0
435,383,498,2.82,343.92,0,1,0,0,0,0,0,0,0,0
436,383,497,3.22,340.73,0,1,0,0,0,0,0,0,0,0
436,383,497,3.61,337.42,0,1,0,0,0,0,0,0,0,0
436,383,497,4.05,334.07,0,1,0,0,0,0,0,0,0,0
437,383,497,4.43,330.66,0,1,0,0,0,0,0,0,0,0
437,383,497,4.8,327.3,0,1,0,0,0,0,0,0,0,0
436,383,498,5.19,323.91,0,1,0,0,0,0,0,0,0,0
437,383,497,5.57,320.62,0,1,0,0,0,0,0,0,0,0
437,383,497,5.91,317.21,0,1,0,0,0,0,0,0,0,0
436,383,498,6.21,314.04,0,1,0,0,0,0,0,0,0,0
436,383,497,6.54,310.84,0,1,0,0,0,0,0,0,0,0
437,383,497,6.87,307.76,0,1,0,0,0,0,0,0,0,0
436,383,496,7.19,304.64,0,1,0,0,0,0,0,0,0,0
436,383,496,7.45,301.58,0,1,0,0,0,0,0,0,0,0
437,383,496,7.71,298.64,0,1,0,0,0,0,0,0,0,0
436,383,496,7.9,295.83,0,1,0,0,0,0,0,0,0,0
437,383,496,8.1,292.9,0,1,0,0,0,0,0,0,0,0
437,383,495,8.28,290.23,0,1,0,0,0,0,0,0,0,0
437,383,495,8.38,287.65,0,1,0,0,0,0,0,0,0,0
436,383,493,8.49,285.17,0,1,0,0,0,0,0,0,0,0
437,383,490,8.56,282.55,0,1,0,0,0,0,0,0,0,0
480,408,491,3.42,357.28,1,0,0,0,0,0,0,0,0,0
480,408,491,3.97,354.37,1,0,0,0,0,0,0,0,0,0
480,407,488,4.26,351.61,1,0,0,0,0,0,0,0,0,0
480,408,495,4.69,348.54,1,0,0,0,0,0,0,0,0,0
479,408,494,5.24,345.54,1,0,0,0,0,0,0,0,0,0
480,408,494,5.73,342.66,1,0,0,0,0,0,0,0,0,0
480,409,495,6.5,339.7,1,0,0,0,0,0,0,0,0,0
479,408,494,6.88,336.87,1,0,0,0,0,0,0,0,0,0
480,408,494,7.13,334.19,1,0,0,0,0,0,0,0,0,0
480,407,494,7.55,331.36,1,0,0,0,0,0,0,0,0,0
480,407,494,7.85,328.57,1,0,0,0,0,0,0,0,0,0
479,407,495,8.19,325.93,1,0,0,0,0,0,0,0,0,0
479,407,494,8.5,323.2,1,0,0,0,0,0,0,0,0,0
480,407,494,8.79,320.58,1,0,0,0,0,0,0,0,0,0
479,407,494,9.12,318.08,1,0,0,0,0,0,0,0,0,0
480,406,495,9.35,315.64,1,0,0,0,0,0,0,0,0,0
480,406,495,9.68,313.11,1,0,0,0,0,0,0,0,0,0
479,406,495,9.93,310.71,1,0,0,0,0,0,0,0,0,0
480,406,494,10.2,308.41,1,0,0,0,0,0,0,0,0,0
479,406,494,10.41,306.24,1,0,0,0,0,0,0,0,0,0
479,406,494,10.56,304.22,1,0,0,0,0,0,0,0,0,0
480,406,495,10.71,302.27,1,0,0,0,0,0,0,0,0,0
479,406,495,10.86,300.49,1,0,0,0,0,0,0,0,0,0
479,406,495,10.97,298.65,1,0,0,0,0,0,0,0,0,0
479,406,495,11.29,296.52,1,0,0,0,0,0,0,0,0,0
